Extended Data Figure 3 (please see zenodo repository for additional data on this figure item),,,,,
,kon,koff,ksyn,burst_size,success
ENSMUSG00000000295.14,2.903442551927289,10.188016337056895,22.22878630637283,2.181856170128037,TRUE
ENSMUSG00000000296.9,0.6056673046623747,532.7756299279521,721.4178269387362,1.354074372801726,TRUE
ENSMUSG00000000301.17,1.8515483337690704,506.68416255909244,263.0019252937842,0.5190648232726465,FALSE
ENSMUSG00000000303.13,0.042202523135137116,419.16699319953585,263.44676386070967,0.6285007363051156,FALSE
ENSMUSG00000000305.13,0.024602584034389405,814.4326876116529,349.01136433640914,0.4285330999666712,FALSE
ENSMUSG00000000308.15,0.014269782742439821,281.49748816225,219.0907726846521,0.7783045387544353,FALSE
ENSMUSG00000000317.12,0.005328156191538525,2.5923919871873884,8.199005803254575,3.162718386639543,TRUE
ENSMUSG00000000318.17,0.14518468495273715,54.71905984559983,2.924520603309636,0.05344610473136277,FALSE
ENSMUSG00000000320.11,0.16025875820004484,444.6895517862197,216.68001985792142,0.4872613241924971,FALSE
ENSMUSG00000000326.14,3.856202827434906,22.782131277733022,95.14339286734831,4.176228804384966,TRUE
ENSMUSG00000000339.15,3.4006212867997903,12.123508603278122,23.472916227247122,1.9361487664470491,TRUE
ENSMUSG00000000340.11,2.405833206149226,15.290731609835149,20.803190693817026,1.3605098320106679,TRUE
ENSMUSG00000000346.10,4.679271146025887,8.864506735700944,44.43020246971908,5.012146055547651,TRUE
ENSMUSG00000000355.14,3.828809812457896,20.272834931417254,70.54288725830865,3.4796755114395372,TRUE
ENSMUSG00000000359.4,0.352445534649886,116.74422254896416,161.5270688751588,1.3835979661212963,TRUE
ENSMUSG00000000365.10,0.03421313648923298,1.8331351362876815,3.746208437534674,2.0436073497130143,TRUE
ENSMUSG00000000374.9,2.2667543865465642,10.923930343706123,9.469424580134202,0.8668514245506936,FALSE
ENSMUSG00000000378.16,3.1634835507882166,18.088955113065698,39.46513845346994,2.181725710898811,TRUE
ENSMUSG00000000381.11,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000384.16,2.406274566769022,9.578219756478767,14.565424154323805,1.5206817680782134,TRUE
ENSMUSG00000000385.9,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000386.17,0.0011843089921411926,9.838249975815394,167.6523330584166,17.040869409757153,FALSE
ENSMUSG00000000392.18,0.1056449275282088,814.9347928826688,695.781626325227,0.853788097405976,FALSE
ENSMUSG00000000399.11,3.1733370646357537,4.431319459889242,31.5281045671376,7.114834498509757,TRUE
ENSMUSG00000000402.3,0.03216031026574572,968.5186926191233,742.9380659594069,0.7670869665409468,FALSE
ENSMUSG00000000409.15,0.07286605893414624,288.14546551868443,110.00664580079048,0.3817746900953999,FALSE
ENSMUSG00000000411.8,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000416.17,0.018595833095193803,1.1268280004929743,1.4090353582048432,1.2504440407838697,TRUE
ENSMUSG00000000420.16,3.981438498816168,74.88838635618535,194.8684646475475,2.602118621179938,TRUE
ENSMUSG00000000435.2,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000439.10,2.640566638228523,27.474814426034374,15.090002146683634,0.5492303573990572,FALSE
ENSMUSG00000000440.13,0.45044301379687063,965.1902967806966,1430.1434801179942,1.4817217753722827,TRUE
ENSMUSG00000000441.18,3.1588817535206117,15.578718034545622,23.508441790864072,1.5090100314245616,TRUE
ENSMUSG00000000486.14,0.5076731010321779,3.722890443097241,5.353536128861167,1.4380052839823345,TRUE
ENSMUSG00000000489.8,0.2204527030398932,193.3059969941312,31.080554021445778,0.16078422037982293,FALSE
ENSMUSG00000000530.17,0.8022695277886843,978.6925106958639,1822.2131827362225,1.8618852834999255,TRUE
ENSMUSG00000000531.6,0.6353302557280134,8.690007824698386,5.055604211178839,0.5817721126567926,FALSE
ENSMUSG00000000532.12,0.6816822850516208,215.53275693655533,96.36870499423311,0.44711860212784454,FALSE
ENSMUSG00000000538.19,1.8270075537405581,265.0984696080013,606.7526542781669,2.288782184127153,TRUE
ENSMUSG00000000544.15,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000552.11,1.3355168017975916,937.227183989132,527.8576953775892,0.5632121052345727,FALSE
ENSMUSG00000000555.9,1.5100274816430894,147.678480600781,2862.991242067628,19.38665153122172,TRUE
ENSMUSG00000000560.10,0.08024441181548,644.9543281987242,247.9218241284545,0.38440214025831687,FALSE
ENSMUSG00000000561.15,2.8024028350743317,18.291106486685045,38.92795865938783,2.128245149506145,TRUE
ENSMUSG00000000562.6,0.001281114776884882,0.626866599652597,1.0236711916694403,1.632996864463266,FALSE
ENSMUSG00000000563.18,4.693344861423306,9.202979796070245,139.09556465926468,15.114187767603243,TRUE
ENSMUSG00000000567.6,0.7074492826387292,999.9748696447749,1840.0580996039507,1.8401043420797185,FALSE
ENSMUSG00000000568.16,2.7752049059198685,555.8257496481174,1654.827436214423,2.9772414057140435,TRUE
ENSMUSG00000000579.15,2.9885274151167813,33.425912372871295,113.16184724565781,3.3854527584264464,TRUE
ENSMUSG00000000581.9,4.685195731946215,12.789364315749115,36.13157696913888,2.825126884894946,TRUE
ENSMUSG00000000594.8,1.0840752695980658,999.9999999517652,1015.0582577542211,1.0150582578031824,FALSE
ENSMUSG00000000600.16,3.225430898318224,68.93775062307488,72.6080081407787,1.0532401693488866,TRUE
ENSMUSG00000000605.10,3.0062976275389364,7.491049307476514,29.14733515072034,3.890954918909633,TRUE
ENSMUSG00000000627.16,0.043132156893374005,496.7951016498711,286.233764410266,0.5761606011405412,FALSE
ENSMUSG00000000628.11,1.7323209463166085,160.12630757265995,439.94047612717065,2.7474590702564,TRUE
ENSMUSG00000000631.21,1.8781750510070954,306.9030397364685,363.80161020534314,1.185395916957135,TRUE
ENSMUSG00000000632.14,0.03855416898952501,113.99239954061531,40.48004404792135,0.35511178123326004,FALSE
ENSMUSG00000000673.10,0.03567875107613054,178.15253773901298,65.60862688599317,0.36827219931106137,FALSE
ENSMUSG00000000682.8,0.001,5.010962732542422,23.974555463532184,4.784421027088374,FALSE
ENSMUSG00000000686.12,0.19035113949291002,11.80803492066679,9.063802966961656,0.7675962196807113,FALSE
ENSMUSG00000000690.6,1.2187713172529044,9.134642189851123,6.538735751766074,0.7158173922817488,FALSE
ENSMUSG00000000693.11,2.1678152969836404,999.8778817058264,5615.510757541294,5.616196597889572,FALSE
ENSMUSG00000000706.17,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000708.15,0.8695503143706313,39.499253131360014,39.79138601900354,1.0073959091497755,TRUE
ENSMUSG00000000711.4,2.471251110742405,9.907444282061785,14.255231098090215,1.4388404004350994,TRUE
ENSMUSG00000000724.11,0.07727607072560833,50.74332583198683,17.020482770379747,0.33542308256922776,FALSE
ENSMUSG00000000730.14,0.34560576975572077,3.7672317270990097,6.79303842450614,1.8031910210464221,TRUE
ENSMUSG00000000731.16,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000732.10,0.17561410499988075,690.6928033386475,127.64839023093977,0.18481210404092427,FALSE
ENSMUSG00000000738.19,3.0741133473264086,36.319831761170356,42.29978760502411,1.16464712400587,TRUE
ENSMUSG00000000739.15,0.1932824563991696,207.98306431849895,17.894691447016868,0.0860391758610378,FALSE
ENSMUSG00000000740.13,2.4149920916855367,4.846312943893597,664.2879137450418,137.070783797,TRUE
ENSMUSG00000000743.10,3.5613579848460564,5.60917120261551,24.428185051057174,4.355043582849907,TRUE
ENSMUSG00000000751.14,1.3401177312783392,164.83602657478878,1201.2127193528304,7.287319066792845,TRUE
ENSMUSG00000000753.16,2.0962367816817524,6.317199652060048,359.89544132974095,56.9707245539372,TRUE
ENSMUSG00000000759.15,2.7544232654847036,1000.0,756.1941704841196,0.7561941704841196,FALSE
ENSMUSG00000000766.19,0.03200422089537865,8.495614569073272,3.0503786655337546,0.35905332577564186,FALSE
ENSMUSG00000000776.14,2.6538590696274684,26.909513670881015,35.39475763838071,1.3153250583150315,TRUE
ENSMUSG00000000782.17,0.3070300369655986,417.90050055878055,199.09744825059008,0.47642309110511744,FALSE
ENSMUSG00000000787.13,4.262903074661964,12.903176331655654,96.6121023967753,7.4874666449186345,TRUE
ENSMUSG00000000791.10,0.0993647290873953,628.827790647987,558.1249536334903,0.8875640706947134,FALSE
ENSMUSG00000000792.3,0.012431109685127714,1.041893481941354,1.0,0.9597910125483327,FALSE
ENSMUSG00000000794.10,0.03945493280969972,218.49296400336513,152.87085238329328,0.6996602983560553,FALSE
ENSMUSG00000000804.15,2.4729007447020352,32.74629396013224,33.656539396670155,1.027796899326871,TRUE
ENSMUSG00000000805.19,0.01664304369425949,3.0459384207397058,1.075895280977626,0.35322292586478,FALSE
ENSMUSG00000000811.15,1.293399922992966,978.2106137715965,516.6862983379318,0.5281953508414635,FALSE
ENSMUSG00000000817.11,0.026799702175019178,1.7784537410406176,1.382694194161428,0.7774698673648824,FALSE
ENSMUSG00000000823.17,0.9771374860765911,3.5644762136757095,3.846473772524619,1.0791133232330121,TRUE
ENSMUSG00000000826.17,3.7171594509716495,11.200507229236297,34.41648737501208,3.0727614982628566,TRUE
ENSMUSG00000000827.19,3.491842945170429,5.173131383593531,28.14121253871731,5.439879726999884,TRUE
ENSMUSG00000000838.18,1.4689458355667757,292.38696207942434,926.7193673387934,3.16949620717718,TRUE
ENSMUSG00000000861.16,0.05461558549723602,33.34645756418964,13.256020928529598,0.3975241119094185,FALSE
ENSMUSG00000000869.13,0.07512626665903567,376.88693610761936,70.34208988426296,0.18663976685086509,FALSE
ENSMUSG00000000876.12,2.365821053508436,55.28265704127934,43.06715348763432,0.7790355202261036,FALSE
ENSMUSG00000000881.13,1.7984448847444892,50.20351020531863,55.301101199844936,1.1015385373189754,TRUE
ENSMUSG00000000884.18,1.0821831603942762,550.6452542272016,675.3083811776826,1.2263946270188752,TRUE
ENSMUSG00000000889.9,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000901.18,0.9806638031011059,466.3120507896958,1204.393959211773,2.582806850417315,TRUE
ENSMUSG00000000902.14,3.5175018129362536,5.857404896864465,28.29988199255272,4.831471016747018,TRUE
ENSMUSG00000000903.4,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000000915.16,0.7305656872232534,19.540866112283013,13.851451484203785,0.7088453195785948,FALSE
ENSMUSG00000000916.16,1.7362573148949452,11.156904992196925,7.73726223154644,0.6934953947315888,FALSE
ENSMUSG00000000934.10,1.8786817019904634,14.166084315256795,13.680152675626369,0.9656975330079689,FALSE
ENSMUSG00000000938.12,1.6163632288249736,227.4619416482619,388.57704000624653,1.7083167284623229,TRUE
ENSMUSG00000000942.11,0.18620965018638339,484.41819738204066,225.3514729154852,0.46520026318862623,FALSE
ENSMUSG00000000948.17,0.3122944566288203,2.655668593621606,1.0,0.376553009062126,FALSE
ENSMUSG00000000957.12,2.9750024275746316,118.63953367678428,1709.5864631323823,14.409922309623163,TRUE
ENSMUSG00000000958.11,0.8035662781713687,602.2215625921298,499.69200671862626,0.8297477834699447,FALSE
ENSMUSG00000000959.8,3.3166720044225317,16.337105646370418,19.611504825046108,1.2004271288655808,TRUE
ENSMUSG00000000976.14,2.2627603379873404,18.87667099789905,14.738186243974209,0.780761938670995,FALSE
ENSMUSG00000000982.6,0.005030778240408159,168.86124013415235,7.73171929011068,0.04578741269440039,FALSE
ENSMUSG00000000983.14,0.001,3.7148389689776886,26.217072269678923,7.05739131322125,FALSE
ENSMUSG00000001014.7,0.06974303353161015,3.8936933729976566,2.1328186184506963,0.5477623464758584,FALSE
ENSMUSG00000001016.13,3.0557988083502745,46.16767461895824,107.44290930444836,2.327232423794811,TRUE
ENSMUSG00000001017.16,5.104783745496904,62.05333642598754,96.71577862047798,1.5585911119514604,TRUE
ENSMUSG00000001018.16,3.732355821906243,26.901978873333764,47.20641036439253,1.7547560566700642,TRUE
ENSMUSG00000001020.9,3.2671362799623282,23.39038015168029,1490.9757204062196,63.743116218618304,TRUE
ENSMUSG00000001021.14,0.3114677839749144,492.1337064542617,793.4922154973539,1.6123508816624819,TRUE
ENSMUSG00000001023.11,0.2833939883365782,2.3827001789377835,2.29494836445865,0.9631712729722237,FALSE
ENSMUSG00000001025.9,3.6191271439048247,20.905962488074422,3563.3203569618163,170.4451712756336,TRUE
ENSMUSG00000001027.8,0.23678069267748303,615.7531613486649,1392.9923818848624,2.2622577833523985,TRUE
ENSMUSG00000001034.18,2.2654143668045728,26.40812613148645,10.563225515331517,0.39999905569736605,FALSE
ENSMUSG00000001036.18,1.6121666694136971,597.1567423232036,357.613598752823,0.5988605225514964,FALSE
ENSMUSG00000001039.13,3.6665206653912277,16.031771051698087,21.453384284542185,1.338179307536321,TRUE
ENSMUSG00000001052.16,3.830982658880685,147.70627070767597,142.53696155462046,0.9650027779573013,FALSE
ENSMUSG00000001053.16,0.0516007702578553,2.0124284295675565,2.197806971631534,1.0921168372202994,TRUE
ENSMUSG00000001054.10,2.2555916566452123,5.998804255788989,8.327643850260667,1.3882173005102296,TRUE
ENSMUSG00000001056.4,3.1721899333257273,107.35396104723992,727.1718821198273,6.7735915379949825,TRUE
ENSMUSG00000001062.19,1.5575044619727665,175.55466325106576,72.82590676249399,0.4148332229622609,FALSE
ENSMUSG00000001065.16,1.1910127960853798,7.446753848901133,3.4962381595919862,0.469498284827543,FALSE
ENSMUSG00000001076.8,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000001082.13,2.2456885472903947,10.801573706958523,13.769207944063929,1.2747409143904296,TRUE
ENSMUSG00000001089.15,4.036457720437491,171.04060583406763,336.1539374124867,1.9653458064724185,TRUE
ENSMUSG00000001095.6,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000001098.16,3.4665737594321526,93.80088946727656,315.9896085881,3.3687272091202964,TRUE
ENSMUSG00000001100.11,3.6696327387420684,22.309520302420488,44.41132658796834,1.990689444951889,TRUE
ENSMUSG00000001105.16,3.509898415173879,40.10242615560861,192.56525205109912,4.801835462619946,TRUE
ENSMUSG00000001119.8,2.113083425251928,271.0502536144968,2964.3192891469234,10.936419537031492,TRUE
ENSMUSG00000001120.16,1.3322255513175165,768.8675037260225,360.5125781768361,0.46888778161354155,FALSE
ENSMUSG00000001123.16,1.091127378804666,13.591768960640469,109.46507863345772,8.053777175763553,TRUE
ENSMUSG00000001127.13,3.381825103303126,16.964728826909006,35.965294349775576,2.1200040812163397,TRUE
ENSMUSG00000001128.8,0.5291300990749497,278.5022130096546,100.53287430157975,0.3609769316199102,FALSE
ENSMUSG00000001131.12,1.891950455108221,19.062940208628117,2514.443454609289,131.90218440024384,TRUE
ENSMUSG00000001134.10,3.5015718980675548,19.049296385919973,32.25833158844394,1.6934132859777038,TRUE
ENSMUSG00000001138.14,1.203959919088811,925.0843451755453,354.07682196812823,0.3827508527354207,FALSE
ENSMUSG00000001143.14,1.7773553964130577,58.46936029569881,24.74506215720658,0.4232141763149562,FALSE
ENSMUSG00000001150.8,3.0980075290270834,18.665264599991925,20.910938561235067,1.120312999004799,TRUE
ENSMUSG00000001151.11,0.8021803968836266,994.869455042537,1287.2130441764384,1.2938512059568679,TRUE
ENSMUSG00000001155.14,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000001156.10,0.540923068108639,282.7004758171068,162.51538337415195,0.5748677390953221,FALSE
ENSMUSG00000001157.14,2.6894509010858014,350.584959898317,235.1764820404207,0.6708116688994041,FALSE
ENSMUSG00000001158.14,3.974770491405799,9.503797123884222,38.501003339678206,4.051117972933198,TRUE
ENSMUSG00000001166.18,0.23628501099991356,574.6519213287967,124.40877907630076,0.21649414969086686,FALSE
ENSMUSG00000001168.17,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000001173.16,3.0726679612313164,132.1933730970984,114.59939186032504,0.866907237295093,FALSE
ENSMUSG00000001175.17,3.997614078789632,14.560389388563594,673.7774072737429,46.27468327206682,TRUE
ENSMUSG00000001211.16,2.840715071096567,28.29510565284988,42.4044958182802,1.4986512628204032,TRUE
ENSMUSG00000001225.13,0.06118429146855341,91.52026997058047,27.868812879515154,0.3045097319803983,FALSE
ENSMUSG00000001227.13,0.05625256440771614,1.8943863904004323,1.0,0.527875413942676,FALSE
ENSMUSG00000001228.15,0.230605250181506,58.79104659879531,378.77559100987236,6.442742780116349,TRUE
ENSMUSG00000001229.10,2.8379204716766084,6.890830330361876,12.853481345570938,1.8653022537700372,TRUE
ENSMUSG00000001240.14,0.5549098803892164,273.9536051160633,117.84918712032265,0.430179362196729,FALSE
ENSMUSG00000001247.17,0.06762923762476411,1.6309371463007005,1.0000022913747046,0.6131458184289411,FALSE
ENSMUSG00000001248.16,1.8238220263913123,368.4220341703553,248.1485906059475,0.6735443800606281,FALSE
ENSMUSG00000001249.15,0.44508702059504174,387.2503695914457,11.285950979888545,0.029143809447607173,FALSE
ENSMUSG00000001260.11,0.001,1000.0,1.0,0.001,FALSE
ENSMUSG00000001270.10,0.5832772412686859,94.72628836544027,983.2050910614425,10.379432236048139,TRUE
ENSMUSG00000001280.14,3.257886444625078,336.1151103497795,298.22907378600866,0.8872825547047123,FALSE
ENSMUSG00000001281.11,0.433822386556962,473.519618264839,255.88871849466582,0.5403972900475426,FALSE
ENSMUSG00000001285.13,2.543550202576723,359.63630512553306,466.25801930855397,1.2964709420696667,TRUE
ENSMUSG00000001288.16,2.0239391711793453,194.08218215968853,209.8819055011446,1.0814073871472458,TRUE
ENSMUSG00000001289.13,4.84950092416584,5.371852320041585,88.06754578094368,16.394260402948294,TRUE
ENSMUSG00000001300.17,1.279973070149976,44.751545344357346,72.67347396820377,1.6239321661183048,TRUE
ENSMUSG00000001305.6,2.435955366329847,12.032353974583897,40.08320417672954,3.331285321342593,TRUE
ENSMUSG00000001313.13,1.1079402187163938,14.219292370479371,7.955160371595229,0.5594624658053247,FALSE
ENSMUSG00000001323.18,2.536522213910439,32.16650670189098,33.63012104244972,1.0455011902325315,TRUE
ENSMUSG00000001333.10,0.2656431548758816,11.460676822837955,12.914521405350452,1.1268550370092791,TRUE
ENSMUSG00000001334.10,0.144200746480064,4.863963055174764,2.341584041050898,0.48141484926775696,FALSE
ENSMUSG00000001348.16,0.21849728324436987,674.5861323942327,244.2585098249271,0.36208646768057307,FALSE
ENSMUSG00000001349.6,0.4190968777929007,5.053745183607871,613.7552665349184,121.44562977288028,TRUE
ENSMUSG00000001366.15,1.9256848803684674,9.5245889188058,8.934573319042851,0.9380534315136694,FALSE
ENSMUSG00000001376.18,3.061771826707642,13.974902329499917,14.463585573327896,1.0349686339343072,TRUE
ENSMUSG00000001380.8,3.886972878362753,12.639375574227703,51.16325205589619,4.047925607988145,TRUE
ENSMUSG00000001383.10,6.070856816911541,35.59262816172755,85.43183451900211,2.400267665843969,TRUE
ENSMUSG00000001403.14,0.17037491643540564,6.808343185959649,325.44378174227455,47.80073108144924,TRUE
ENSMUSG00000001415.11,2.736510524283083,50.602051293362386,39.62643935894981,0.783099466249261,FALSE
ENSMUSG00000001416.14,3.6597330077741743,8.586886613867325,125.07984591345483,14.566379124123769,TRUE
ENSMUSG00000001418.14,2.7964827156028695,21.410659786178314,127.43115702353171,5.951762266840329,TRUE
ENSMUSG00000001419.18,2.425484306135944,10.40902586061264,15.645614206660884,1.5030815002452147,TRUE
ENSMUSG00000001420.14,0.35784884841029757,312.937282545298,269.63649193656096,0.8616310902409999,FALSE
ENSMUSG00000001424.15,3.4982199851259295,21.958976847168014,71.52926328161308,3.257404194168455,TRUE
ENSMUSG00000001435.16,0.4187160557711748,727.0837909110572,1719.6695378953495,2.36516005361714,TRUE
ENSMUSG00000001436.16,1.818034983663883,217.46810833851993,274.86987216238583,1.2639548587718064,TRUE
ENSMUSG00000001440.6,3.745192726280384,17.360771152823244,225.30771379647285,12.977978444225553,TRUE
ENSMUSG00000001441.14,4.2118397591415935,51.98939279054154,172.0656692249615,3.3096302916672173,TRUE
ENSMUSG00000001444.3,0.003503781415606564,0.9475515663915365,1.0000067471611758,1.0553586555393486,TRUE
ENSMUSG00000001445.11,3.3251942941225603,5.76442813050555,21.16822587169139,3.672216114495108,TRUE
ENSMUSG00000001467.6,1.5740736912058022,76.48305132700021,719.8416575044212,9.411780061268308,TRUE
ENSMUSG00000001472.18,3.852899640592927,5.797465164139646,60.83034628303841,10.49257642103758,TRUE
ENSMUSG00000001473.8,1.4384090757714978,16.98962260089041,483.0697908183923,28.433226691749766,TRUE
ENSMUSG00000001482.16,3.048682854685542,44.568451446872956,34.63473368366907,0.777113239506533,FALSE
ENSMUSG00000001493.10,0.3163424195981007,313.5664835701373,7.263321188894872,0.023163576368869926,FALSE
ENSMUSG00000001497.19,0.9584283576908275,969.7764858250263,640.8691994854838,0.6608421722457745,FALSE
ENSMUSG00000001504.11,1.3795021804017655,963.4976608894715,976.5797414209748,1.013577698278402,TRUE
ENSMUSG00000001506.11,3.000290384550016,23.622397253250526,3594.241965442267,152.15398872981388,TRUE
ENSMUSG00000001507.17,0.3406233366892345,53.377799503025514,426.68425984777855,7.993665228248939,TRUE
ENSMUSG00000001508.16,0.046431705327889254,393.27585872475584,109.25927124123825,0.2778184035895937,FALSE
ENSMUSG00000001510.9,0.2117958642112528,685.9036806286913,210.80321744504968,0.30733647215864174,FALSE
ENSMUSG00000001517.15,0.2003573716545482,5.446512879984253,29.087535811765292,5.340579642923637,TRUE
ENSMUSG00000001518.13,0.9765471901925632,954.9664766309794,639.5807742584986,0.6697415981709346,FALSE
ENSMUSG00000001520.13,0.09068023690945574,607.0664481765668,525.9928348063625,0.8664501824903624,FALSE
ENSMUSG00000001521.13,2.860109369374187,17.568105285287032,25.686630950423183,1.462117316198877,TRUE
ENSMUSG00000001524.15,3.1893888226572287,148.0922037417111,106.11162388917192,0.716524038458109,FALSE
ENSMUSG00000001525.11,2.4376482991216126,13.44788520455483,864.0043567149322,64.24834415022312,TRUE
ENSMUSG00000001542.8,1.921357565893496,328.3545695422931,657.5364060566836,2.0025194318850215,TRUE
ENSMUSG00000001552.15,1.0797507025820194,26.309751611656193,52.74546631536061,2.0047876959808475,TRUE
ENSMUSG00000001555.11,2.9989492909631537,11.517082057098975,130.70460520139918,11.348760437183358,TRUE
ENSMUSG00000001558.6,0.2594676837454828,683.9356967951521,315.27785947287623,0.4609758796773349,FALSE
ENSMUSG00000001569.11,3.1477537848254626,522.2633371113562,419.3924538764477,0.8030287099916137,FALSE
ENSMUSG00000001576.16,2.870217090634156,9.585003877438535,62.30536512968622,6.50029628849107,TRUE
ENSMUSG00000001583.14,0.05231739126886618,8.598588210103642,1.6258232906023407,0.18908025955841695,FALSE
ENSMUSG00000001588.13,0.03746228439701868,487.4638799514164,119.0217992475654,0.2441653713079784,FALSE
